ra,mag,decrad,con
0.615242,10.91,1.018216862,Cassiopeia
2.791761,8.94,0.896132854,Perseus
2.926994,7.56,-0.93853639,Phoenix
1.640635,8.45,0.157574726,Cetus
2.167846,11.84,-0.63517704,Fornax
3.253036,5.51,0.098607945,Pisces
3.204421,8.27,0.584874006,Pisces
0.092217,8.9,0.584779811,Andromeda
1.400939,9.69,-0.05736033,Cetus
1.635696,8.45,-0.020289887,Cetus
1.552536,7.97,0.121410628,Cetus
2.618096,8.55,0.840268871,Perseus
1.892597,7.45,-0.339214951,Eridanus
0.083776,6.84,0.404801661,Andromeda
0.104673,7.98,0.414868871,Andromeda
2.920563,8.66,-0.889709101,Phoenix
0.347646,9.93,0.390940112,Aries
3.711944,8.84,0.245862562,Taurus
0.304791,8.4,0.651958777,Andromeda
2.901308,8.59,-0.701155212,Phoenix
0.298516,7.47,0.651594653,Andromeda
3.718687,8.17,0.27061949,Taurus
3.249049,9.26,0.433565233,Pisces
2.183955,6.49,-0.625760333,Fornax
2.285611,7.76,-0.922045793,Horologium
1.897513,8.91,-0.35548987,Eridanus
1.134587,8.28,-0.03434145,Cetus
2.988557,9.7,-0.742934091,Phoenix
0.33474,9.5,0.351823808,Aries
1.144048,8.76,-0.1090268,Cetus
0.711117,7.41,0.995083914,Cassiopeia
2.196884,8.82,-0.494567138,Fornax
0.858372,6.65,1.040669174,Cassiopeia
1.533795,7.05,-0.198037647,Cetus
2.440652,8.63,-1.18941393,Hydrus
1.400705,6.01,0.032288275,Cetus
1.275902,7.76,-0.233818838,Cetus
1.700955,9.77,-0.845033606,Eridanus
0.188343,10.13,0.753452286,Andromeda
2.095432,7.79,-0.636938069,Fornax
0.644879,6.94,0.939250747,Cassiopeia
1.306584,8.26,-0.415825033,Cetus
1.777103,8.78,-0.815484666,Eridanus
3.61383,7.92,-0.636759216,Sculptor
1.814137,8.22,-0.149917457,Eridanus
1.984512,8.17,-0.689959579,Eridanus
2.767495,7.35,0.848534786,Perseus
0.507729,8.79,0.536970783,Aries
0.139486,8.92,0.785270017,Andromeda
0.314884,9.28,0.368663882,Aries
1.282597,6.78,-0.107503946,Cetus
3.539963,10.15,-0.576180618,Sculptor
0.189561,8.18,0.658050032,Andromeda
0.372904,8.01,0.249542872,Aries
0.122932,9.15,0.60362368,Andromeda
3.894053,9.16,-1.165845101,Tucana
0.409138,8.39,0.253162073,Aries
3.054762,8.23,-0.722344415,Phoenix
0.882306,9.07,1.185060036,Cassiopeia
2.479604,8.65,-1.42748965,Hydrus
2.828519,7.9,0.794330213,Perseus
1.692291,9.77,-0.885573267,Eridanus
3.640494,9.51,0.427376269,Taurus
1.539312,8.55,-0.231220882,Cetus
1.685338,8.52,-0.946867064,Eridanus
2.936663,8.91,-0.70462342,Phoenix
3.517774,9.78,-0.514863029,Sculptor
0.741855,5.83,1.074776961,Cassiopeia
0.383251,7.76,0.483173822,Aries
2.474529,8.01,-1.300409033,Hydrus
1.687179,7.88,-0.911068106,Eridanus
2.478118,8.62,-1.311311568,Hydrus
2.265436,9.29,-1.05164907,Horologium
3.484482,10.21,-0.583000162,Sculptor
1.278421,8.47,-0.297371641,Cetus
0.16104,8.79,0.705232043,Andromeda
1.788688,5.56,-0.04302152,Eridanus
3.434505,7.77,-0.512805185,Sculptor
3.876194,7.76,-1.248775191,Tucana
2.330558,8.16,-0.763890441,Horologium
2.29996,9.94,-1.122669691,Horologium
2.262818,8.42,-1.009151364,Horologium
2.128849,10.58,-0.58303968,Fornax
2.041106,9.38,-0.459167069,Fornax
1.142714,7.88,0.018560663,Cetus
2.616531,8.51,0.885361728,Perseus
0.961728,8.94,1.05136093,Cassiopeia
0.186013,8.42,0.696809893,Andromeda
3.432124,8.55,-0.621376127,Sculptor
0.965017,8.58,1.015370222,Cassiopeia
1.19837,7.63,0.005974801,Cetus
3.881568,5.36,-1.078182193,Tucana
0.710014,9.22,0.950651525,Cassiopeia
1.981799,8.62,-0.732580839,Eridanus
0.318761,8.71,0.241294051,Aries
3.657755,7.99,0.318134927,Taurus
0.53231,5.09,0.96781663,Camelopardalis
1.065684,8.88,-0.152014241,Cetus
0.490957,9.16,0.355023564,Aries
1.51389,8.05,-0.129252127,Cetus
3.367309,8.64,0.245332597,Pisces
0.817727,9.34,1.015717404,Cassiopeia
0.145546,9.14,0.696245042,Andromeda
2.987626,8.79,-0.842900353,Phoenix
1.927618,8.43,-0.389600482,Eridanus
0.281656,8.79,0.794292458,Andromeda
1.070616,4.44,-0.330440841,Cetus
1.841823,8.25,-0.744783571,Eridanus
1.928175,8.27,-0.746347336,Eridanus
2.130134,7.84,-0.435898076,Fornax
2.339854,9.12,-0.778805325,Horologium
1.822128,8.74,-0.204736528,Eridanus
0.122925,8.09,0.472930788,Andromeda
3.544417,9.59,-0.571468779,Sculptor
3.307538,9.46,0.381494233,Pisces
2.507009,10.46,0.243911299,Pegasus
3.156158,8.38,0.183025882,Pisces
2.129758,9.34,-0.590753253,Fornax
0.565753,8.39,0.954776393,Camelopardalis
3.685515,9.73,0.089534504,Taurus
1.725286,8.4,-0.733673361,Eridanus
3.582541,8.78,-0.679232708,Sculptor
0.373221,9.12,0.238588831,Aries
2.863689,7.88,-0.764107523,Phoenix
3.666752,9.47,0.291090982,Taurus
1.551409,8.49,0.09093166,Cetus
0.693343,3.46,1.009065377,Cassiopeia
2.800328,10.1,0.73502414,Perseus
2.619643,7.17,0.94383421,Perseus
2.530604,7.69,0.393689293,Pegasus
0.212728,6.77,0.844961841,Andromeda
2.370914,6.11,-1.370167584,Hydrus
3.755841,8.3,0.609192901,Triangulum
2.45095,9.35,-1.429460084,Hydrus
1.606473,8.37,0.128928698,Cetus
3.237077,8.79,0.375632781,Pisces
1.144544,6.78,-0.20603384,Cetus
3.507325,8.71,-0.543721701,Sculptor
1.461867,10.43,0.126873136,Cetus
1.707735,9.58,-0.890681656,Eridanus
2.995794,10.26,-0.916497364,Phoenix
3.585129,8.92,-0.634993715,Sculptor
1.770464,9.33,-0.204304352,Eridanus
0.466241,11.6,0.504160071,Aries
0.831466,7.92,1.224764089,Cassiopeia
3.350036,8.24,0.217125946,Pisces
1.890827,6.12,-0.72204162,Eridanus
1.505201,8.98,-0.260455094,Cetus
3.72945,7.5,0.305020132,Taurus
3.745045,8.03,0.567966462,Triangulum
0.86841,7.53,1.121155618,Cassiopeia
3.095701,8.69,-0.004009041,Pisces
2.992368,10.15,-0.72704138,Phoenix
1.750506,8.65,-0.20128953,Eridanus
3.048722,8.16,-0.764996208,Phoenix
3.340437,9.13,0.129003951,Pisces
0.045126,5.88,0.550079378,Andromeda
2.413573,9,-1.337288868,Hydrus
0.691462,7.86,1.07485306,Cassiopeia
2.655453,9.01,0.923297826,Perseus
2.448648,8.08,-1.332211034,Hydrus
0.526288,7.74,1.177314826,Camelopardalis
2.076497,7.55,-0.480045007,Fornax
0.381076,7.55,0.482749802,Aries
1.540633,8.46,-0.296316006,Cetus
1.399542,9.41,-0.38478974,Cetus
0.128508,7.74,0.422660552,Andromeda
3.457042,9.4,-0.539918401,Sculptor
1.358468,9.56,-0.158322916,Cetus
2.082825,8.41,-0.571044359,Fornax
1.378955,9.7,-0.292732187,Cetus
0.756702,8.09,0.903150033,Cassiopeia
3.637671,11.81,0.029125423,Taurus
3.861016,9.75,-1.155462151,Tucana
1.549377,8.7,-0.407178573,Cetus
2.429077,7.89,-1.322690589,Hydrus
0.775135,7.93,0.964798893,Cassiopeia
0.502752,5.91,0.472480426,Aries
2.641098,9.21,0.879950906,Perseus
3.029419,11.39,-0.697358101,Phoenix
2.610049,8.63,0.98725384,Perseus
2.892981,8.72,-0.797215218,Phoenix
2.396085,9.12,-1.169023248,Hydrus
2.713941,5.16,0.876542296,Perseus
1.013356,6.7,1.411870365,Cepheus
0.876956,9.14,1.230923947,Cassiopeia
3.465493,8.38,-0.444477271,Sculptor
2.312413,9.21,-0.942749793,Horologium
0.621617,8.76,0.876700191,Cassiopeia
2.030445,9.09,-0.542138259,Fornax
1.274381,7.3,-0.401656482,Cetus
1.110681,8.41,-0.372649372,Cetus
0.77672,7.68,0.975961737,Cassiopeia
2.561168,9.66,0.831329328,Perseus
0.042783,7.38,0.778031933,Andromeda
0.427297,7.87,0.466673349,Aries
1.702165,3.56,-0.899056877,Eridanus
2.043058,9.22,-0.505624511,Fornax
2.413321,8.75,-1.134361245,Hydrus
0.599242,8.07,1.132105481,Cassiopeia
3.24836,8.14,0.518293299,Pisces
3.156138,9.23,0.23626525,Pisces
2.19529,8.8,-0.607310822,Fornax
3.158009,10.02,0.159754221,Pisces
2.45304,8.98,-1.374937296,Hydrus
2.337721,8.81,-0.788421234,Horologium
3.419172,8.8,-1.122762196,Reticulum
0.70238,6.04,1.078709359,Cassiopeia
1.118664,8.73,-0.047739042,Cetus
3.800101,7.58,0.560227384,Triangulum
2.160277,8.94,-0.675405159,Fornax
3.632295,8.68,-0.018065542,Taurus
2.744409,8.84,0.673311484,Perseus
2.57061,8.84,0.96843702,Perseus
1.45045,9.69,-0.36202747,Cetus
1.786046,9.31,-0.696268732,Eridanus
0.080783,8.49,0.680868964,Andromeda
1.450639,10.89,-0.392894095,Cetus
0.516537,8,0.433255346,Aries
1.749906,7.88,-0.241662464,Eridanus
1.221553,8.75,-0.182566752,Cetus
1.19391,8.44,-0.327492702,Cetus
0.625838,6.78,0.959829954,Cassiopeia
0.873121,8.67,1.065432875,Cassiopeia
3.267903,6.24,0.524719788,Pisces
2.315462,8.37,-0.836625,Horologium
0.410099,7.52,0.236093672,Aries
2.171114,10.02,-0.676524607,Fornax
2.604152,8.51,0.713504333,Perseus
2.229315,8.6,-1.046786956,Horologium
3.231912,8.56,0.281609771,Pisces
3.826761,8.25,-1.219608704,Tucana
3.841454,9.11,-1.058940907,Tucana
3.635533,8.69,0.072467646,Taurus
1.296002,6.5,-0.068545899,Cetus
0.668583,9.88,1.239661657,Cassiopeia
0.894092,8.8,1.090410617,Cassiopeia
0.663201,10.48,0.913367325,Cassiopeia
1.34475,9.16,-0.41619444,Cetus
2.873506,9.15,-0.952486146,Phoenix
0.091178,7.31,0.779095641,Andromeda
3.629354,8.69,0.309687885,Taurus
2.375704,7.33,-1.056125388,Hydrus
2.152846,8.58,-0.57211902,Fornax
0.330799,9.52,0.266572639,Aries
2.667546,8.46,0.75571764,Perseus
0.781207,8.72,1.030558105,Cassiopeia
2.241417,8.35,-1.099652547,Horologium
3.159393,8.4,0.086356758,Pisces
0.115647,8.92,0.5880812,Andromeda
1.131735,10.88,-0.261771075,Cetus
3.724411,6.17,0.413849942,Taurus
2.711588,8.62,0.693373011,Perseus
2.137221,7.83,-0.496285668,Fornax
0.480663,9.54,0.510160437,Aries
2.188715,8.64,-0.672992325,Fornax
2.316867,7.68,-0.852812623,Horologium
1.201438,7.99,0.036544044,Cetus
0.0936,4.34,0.588513567,Andromeda
2.593193,6.52,0.969289563,Perseus
0.696418,7.75,1.2295755,Cassiopeia
2.195394,6.39,-0.556320227,Fornax
1.277788,8.97,0.001846298,Cetus
0.338934,7.14,0.452391827,Aries
1.067188,9.03,-0.4003001,Cetus
0.749959,10.11,1.056826551,Cassiopeia
3.422309,9.57,-1.034121218,Reticulum
2.219305,6.54,-0.521883576,Fornax
3.507212,9.6,-0.563179655,Sculptor
0.816833,7.02,0.978147621,Cassiopeia
1.101407,6.44,-0.354913585,Cetus
2.15102,8.16,-0.433531152,Fornax
1.637819,9.91,0.123337822,Cetus
3.286141,9.18,0.138121906,Pisces
1.393674,8.73,-0.261388047,Cetus
2.66767,6.64,0.678553108,Perseus
2.578901,8.31,0.988578375,Perseus
2.493129,5.66,-1.479508504,Hydrus
2.619012,8.17,0.793267975,Perseus
1.323372,5.75,-0.122615328,Cetus
0.494192,8.01,0.202954704,Aries
2.176887,9.46,-0.50649315,Fornax
1.112643,9.98,-0.091837656,Cetus
3.698609,8.62,0.177638614,Taurus
1.28328,10.21,-0.312055837,Cetus
3.105089,7.48,-0.097759652,Pisces
2.201123,8.32,-0.526794199,Fornax
2.578507,8.87,0.915761786,Perseus
3.256617,9.24,0.423755445,Pisces
1.713222,7.99,-0.797063987,Eridanus
0.713225,4.83,1.029267742,Cassiopeia
2.445374,6.57,-1.178487912,Hydrus
0.955617,7.92,1.176535275,Cassiopeia
0.597676,8.09,0.948333344,Cassiopeia
2.568974,5.66,1.019684196,Perseus
0.640937,7.37,0.877098221,Cassiopeia
3.668666,10.11,0.276153432,Taurus
1.537116,8.48,0.013665005,Cetus
0.465472,8.51,0.317297216,Aries
2.64768,8.56,0.889792827,Perseus
0.434087,7.51,0.442155041,Aries
0.528596,9.47,1.121358876,Camelopardalis
3.113944,9.16,0.16606365,Pisces
1.109873,8.86,-0.239376332,Cetus
3.823532,8.84,-1.150948206,Tucana
3.147943,7.29,0.181291194,Pisces
1.295156,9.66,-0.295151216,Cetus
0.431593,5.83,0.319112344,Aries
0.046696,9.4,0.419159295,Andromeda
2.25695,8.09,-0.92251802,Horologium
3.424068,8.08,-0.487079184,Sculptor
1.278358,5.87,-0.008884226,Cetus
2.433054,8.88,-1.421874176,Hydrus
0.590294,8.37,0.934214398,Cassiopeia
0.241179,10.44,0.666570822,Andromeda
3.266324,8.51,0.115075448,Pisces
3.445337,10.07,-0.49711214,Sculptor
2.36573,7.49,-1.189880248,Hydrus
2.80035,8.54,0.648351489,Perseus
1.451574,7.3,0.073875583,Cetus
0.515769,9.21,0.539860108,Aries
3.343969,8.75,0.422663876,Pisces
1.975014,6.59,-0.37142548,Eridanus
0.124796,8.95,0.434080698,Andromeda
2.747856,6.52,0.774528888,Perseus
1.811282,7.34,-0.289868239,Eridanus
3.248698,8.69,0.116357158,Pisces
0.569412,8.05,1.107995036,Camelopardalis
1.469935,11.53,0.15958868,Cetus
3.445306,7.66,-0.451598854,Sculptor
3.837004,8.1,-1.181961215,Tucana
0.893047,8.07,1.288229901,Cassiopeia
3.314565,8.39,0.243633566,Pisces
1.66509,4.84,0.058821049,Cetus
3.871933,8.49,-1.130303296,Tucana
3.189553,7.6,0.326124084,Pisces
2.457884,9.07,-1.300402589,Hydrus
3.776341,10.62,0.494016182,Triangulum
3.769267,8.69,0.522411145,Triangulum
0.130828,7.26,0.7196317,Andromeda
0.44809,5.76,0.319947471,Aries
1.074126,9.58,-0.39406035,Cetus
2.287459,8.24,-1.049123684,Horologium
1.231334,7.59,-0.170461022,Cetus
2.979764,9.04,-0.817441978,Phoenix
3.234664,8.86,0.544174145,Pisces
0.966324,7.64,1.248883935,Cassiopeia
1.457074,10,-0.134125934,Cetus
2.250718,7.59,-1.056752296,Horologium
2.134868,9.13,-0.552230394,Fornax
1.053925,8.26,-0.328483768,Cetus
1.098559,8.49,-0.248683096,Cetus
0.599907,7.7,0.964874473,Cassiopeia
1.264915,8.97,-0.290119268,Cetus
2.923732,9.27,-1.000250068,Phoenix
0.306174,7.91,0.754607878,Andromeda
1.315953,8.92,-0.086552442,Cetus
1.437573,8.06,-0.252444855,Cetus
3.875856,11.42,-1.261733104,Tucana
3.868609,8.38,-1.118320455,Tucana
0.185841,5.6,0.658249925,Andromeda
3.346246,10.36,0.401995876,Pisces
2.268049,7.22,-0.87073859,Horologium
2.42532,5.99,-1.285361552,Hydrus
1.18304,9.18,-0.04616262,Cetus
3.796281,8.59,0.61606738,Triangulum
0.069009,9.37,0.45155806,Andromeda
3.400252,5.81,-1.160464426,Reticulum
1.465243,9.84,-0.369947917,Cetus
3.672214,7.92,0.173360667,Taurus
0.531633,4.55,1.02762804,Camelopardalis
2.058399,8.94,-0.516794642,Fornax
3.207569,8.27,0.367973522,Pisces
2.963421,9.82,-0.851149564,Phoenix
0.066736,9.15,0.724903591,Andromeda
0.798562,2.66,1.051304016,Cassiopeia
1.09793,7.05,-0.087332878,Cetus
2.259223,5.73,-1.111854196,Horologium
1.941218,8.92,-0.698994209,Eridanus
3.553377,8.62,-0.644645125,Sculptor
0.365566,8.49,0.471709059,Aries
2.329023,9.65,-0.79891521,Horologium
3.868057,7.17,-1.116284382,Tucana
2.329713,8.24,-0.919751766,Horologium
1.993291,10.07,-0.518506586,Fornax
3.807183,7.37,0.564968457,Triangulum
1.16788,8.53,-0.373428727,Cetus
3.700524,10.69,0.255516559,Taurus
3.862163,9.45,-1.054917794,Tucana
0.085899,7.76,0.699975587,Andromeda
3.391243,9.69,-1.124782292,Reticulum
1.81132,8.19,-0.685946891,Eridanus
3.877787,8.17,-1.238019544,Tucana
3.355499,8.71,0.132442195,Pisces
1.330024,5.41,-0.268783897,Cetus
3.440226,9.5,-0.524796015,Sculptor
2.517577,6.25,0.465108677,Pegasus
3.825748,10.07,-1.255167295,Tucana
2.108811,10.05,-0.4861411,Fornax
1.175683,9.51,-0.323017979,Cetus
0.895264,10.02,1.181771128,Cassiopeia
3.901128,6.46,1.553615993,Ursa Minor
3.311938,10.29,0.212157211,Pisces
0.970615,7.9,1.212308456,Cassiopeia
0.39988,8.16,0.241157373,Aries
1.907073,9.34,-0.735683538,Eridanus
2.226778,9.31,-0.993642464,Horologium
0.813359,8.17,0.99152451,Cassiopeia
1.101729,8.53,-0.164152241,Cetus
2.108452,8.32,-0.609297409,Fornax
0.163469,7.71,0.665398673,Andromeda
2.125616,6.59,-0.441649557,Fornax
3.105876,8.4,0.047163624,Pisces
0.898104,9.12,1.19827868,Cassiopeia
2.502266,9.06,-1.449827727,Hydrus
1.351763,9.46,-0.163567764,Cetus
0.7365,7.25,1.092734753,Cassiopeia
1.666149,10.17,-0.01560537,Cetus
0.025773,8.65,0.492622077,Andromeda
0.470444,6.13,0.312064782,Aries
3.409467,8.58,-1.048556144,Reticulum
2.225131,7.78,-1.106407421,Horologium
3.693107,7.05,0.150702267,Taurus
0.419072,8.49,0.271906687,Aries
2.058155,10.61,-0.651348254,Fornax
2.335134,9.83,-0.778735608,Horologium
0.356009,8.36,0.206947324,Aries
2.51511,7.26,0.211984149,Pegasus
0.080783,7.32,0.680339588,Andromeda
1.144139,9.65,-0.401283313,Cetus
1.424596,5.96,-0.005938497,Cetus
2.390649,9.19,-1.104526464,Hydrus
3.16758,7.04,0.199605894,Pisces
0.67565,7.79,1.095470903,Cassiopeia
3.449378,9.32,-0.576611511,Sculptor
3.135628,7.89,0.296564757,Pisces
0.539385,5.98,0.959492257,Camelopardalis
3.555526,8.94,-0.565935946,Sculptor
2.905793,7.87,-0.93760908,Phoenix
0.954224,7.51,1.100071154,Cassiopeia
3.068964,7.63,0.046695886,Pisces
3.30126,8.61,0.061315152,Pisces
2.666972,8.67,0.745282547,Perseus
0.54279,9.35,0.938500991,Camelopardalis
0.076313,7.34,0.503139763,Andromeda
2.843994,8.96,-0.705357739,Phoenix
1.849798,7.09,-0.074827469,Eridanus
2.407867,9.31,-1.243599006,Hydrus
2.031201,9.48,-0.615550968,Fornax
0.133399,8.49,0.714543987,Andromeda
0.036892,8.05,0.676471448,Andromeda
3.371191,6.83,0.059647551,Pisces
0.027994,7.95,0.764771949,Andromeda
1.642654,9.67,0.092127545,Cetus
3.169417,8.06,0.150180109,Pisces
1.416313,7.84,-0.043551695,Cetus
0.223388,8.88,0.721045745,Andromeda
2.477689,7.77,-1.408637942,Hydrus
2.993105,8.91,-0.911606278,Phoenix
0.766671,8.68,0.890712481,Cassiopeia
2.794057,3.84,0.563536239,Perseus
3.379066,8.07,0.180838369,Pisces
3.401856,7.92,-1.141695725,Reticulum
0.831325,5.57,1.187574749,Cassiopeia
0.606722,7.75,0.929270331,Cassiopeia
2.350224,8.77,-1.298598014,Hydrus
2.305733,10.06,-0.906322866,Horologium
3.893816,11.63,-1.185393504,Tucana
3.87991,9.73,-1.18647626,Tucana
1.490873,7.49,-0.145897921,Cetus
0.795837,9.89,1.114949352,Cassiopeia
1.370699,8.36,-0.16754004,Cetus
3.24719,8.73,0.393602661,Pisces
0.298421,10.02,0.826380783,Andromeda
0.870195,7.51,1.053225458,Cassiopeia
3.384481,8.57,0.050115843,Pisces
2.882909,8.98,-0.774575307,Phoenix
2.255578,7.08,-0.982571264,Horologium
1.214909,8.1,-0.284394765,Cetus
3.709989,9.32,0.106800331,Taurus
3.536546,9.36,-0.650124655,Sculptor
3.632672,8.24,0.037869359,Taurus
0.858021,8.04,1.068012443,Cassiopeia
3.828031,7.46,-1.107891277,Tucana
2.389658,9.84,-1.064894562,Hydrus
3.75226,10.02,0.531809148,Triangulum
1.151098,9.05,-0.248446811,Cetus
1.104854,6.95,-0.060550309,Cetus
1.023833,7.09,1.381937163,Cepheus
2.418604,7.26,-1.154611831,Hydrus
1.387997,7.18,-0.046038956,Cetus
3.265951,8.28,0.562188245,Pisces
1.420067,8.5,-0.116557949,Cetus
1.027573,9.63,1.454141788,Cepheus
1.730596,7.13,-0.356075883,Eridanus
2.169283,7.45,-0.593619595,Fornax
3.24018,7.2,0.283480526,Pisces
1.944197,7.29,-0.036265138,Eridanus
0.194392,8.74,0.617876956,Andromeda
0.857203,8.73,1.099384086,Cassiopeia
0.190127,7.66,0.623661119,Andromeda
2.086498,8.63,-0.555896003,Fornax
1.136334,10.75,-0.009292107,Cetus
0.840141,8.83,1.068634837,Cassiopeia
0.351189,8.9,0.215114422,Aries
0.75136,7.11,0.94651584,Cassiopeia
3.014701,8.87,-0.720960221,Phoenix
3.502077,10.33,-0.681765742,Sculptor
1.017925,7.14,1.421218446,Cepheus
3.358329,7.58,0.275387412,Pisces
2.596908,8.54,0.965647305,Perseus
3.818922,7.38,-1.29570547,Tucana
1.447424,8.69,0.03367937,Cetus
2.684341,8.61,0.95094556,Perseus
3.896888,7.56,-1.205675611,Tucana
0.903326,10.1,1.072317937,Cassiopeia
2.717182,10.14,0.860569035,Perseus
3.185994,5.98,0.117651884,Pisces
3.293787,8.8,0.364225817,Pisces
0.457851,9.6,0.319904587,Aries
2.915049,8.78,-0.761040434,Phoenix
2.027605,8.95,-0.425502288,Fornax
0.760862,5.57,1.134793072,Cassiopeia
3.689801,8.91,0.295938522,Taurus
0.002424,9.03,0.57291574,Andromeda
0.456112,7.99,0.438540085,Aries
2.088936,8.41,-0.577278155,Fornax
2.800146,5.66,0.797299554,Perseus
1.565334,8.99,0.176670521,Cetus
2.541681,6.76,0.923031004,Perseus
3.314712,6.75,0.475542316,Pisces
3.732422,9.1,0.090170531,Taurus
1.634676,8.82,0.109067794,Cetus
1.569863,5.81,0.134914405,Cetus
2.265973,7.05,-0.870400124,Horologium
2.98004,7.41,-0.718734271,Phoenix
0.90833,9.15,1.174075201,Cassiopeia
2.28035,9.53,-0.868447673,Horologium
1.444767,9.92,-0.139720917,Cetus
0.511025,9.28,0.376432927,Aries
2.471953,9.32,-1.189781823,Hydrus
0.71198,9.29,1.1852268,Cassiopeia
1.948339,5.24,-0.020299771,Eridanus
0.738817,8.4,1.29484798,Cassiopeia
3.179181,9.89,0.280359622,Pisces
2.072934,10.31,-0.455509961,Fornax
3.041215,9.62,-0.756922831,Phoenix
3.262056,9.19,0.378829438,Pisces
1.880852,9.23,-0.265472266,Eridanus
3.180628,8.19,0.090437404,Pisces
3.381306,10.78,0.068597602,Pisces
1.700833,8.5,-1.000858839,Eridanus
0.362853,5.57,0.437083562,Aries
0.97896,6.56,1.280145384,Cassiopeia
1.425461,7.92,-0.047341294,Cetus
0.753044,6.93,1.216259284,Cassiopeia
1.818401,9.33,-0.156138071,Eridanus
3.671764,9.55,0.01699186,Taurus
2.588113,9.09,0.945936531,Perseus
3.698208,9.23,0.309749583,Taurus
2.8869,10.22,-0.706718514,Phoenix
1.456988,8.15,0.146060967,Cetus
0.545579,9.5,1.177881327,Camelopardalis
0.648664,10.34,1.095934658,Cassiopeia
3.475053,10.68,-0.586031609,Sculptor
2.057892,8.64,-0.645910064,Fornax
0.884511,8.3,1.133636841,Cassiopeia
3.721695,5.05,0.421265095,Taurus
2.062759,6.93,-0.65207948,Fornax
3.328263,8.77,0.459881765,Pisces
1.438669,7.05,0.025169768,Cetus
0.437915,8.99,0.439793911,Aries
2.786473,7.81,0.610525202,Perseus
0.919367,7.7,1.069576937,Cassiopeia
1.338841,10.67,-0.426687327,Cetus
3.209873,8.72,0.261980888,Pisces
0.302773,7.9,0.76094128,Andromeda
3.411602,7.78,-1.160245841,Reticulum
2.396596,4.68,-1.180668171,Hydrus
2.040322,9.14,-0.548006359,Fornax
3.569457,10.8,-0.439484568,Sculptor
1.500034,9.91,0.028341293,Cetus
1.672835,9.84,-0.931396372,Eridanus
3.159618,9,0.19320271,Pisces
1.354866,8.99,-0.193829631,Cetus
1.642174,8.44,0.084188269,Cetus
1.633075,7.8,0.01693649,Cetus
0.7151,7.53,0.91614491,Cassiopeia
3.215721,8.56,0.529079002,Pisces
3.853592,5.99,-1.051784407,Tucana
0.244005,5.89,0.650620097,Andromeda
2.441419,8.97,-1.17581864,Hydrus
0.692172,6.82,0.909330688,Cassiopeia
0.984179,7.29,1.448155565,Cepheus
0.307238,8.63,0.874752916,Andromeda
0.949461,9.17,1.131421486,Cassiopeia
3.810538,8.34,-1.125140446,Tucana
0.78281,8.23,0.919197143,Cassiopeia
2.487133,9.42,-1.443099102,Hydrus
0.193247,7.55,0.797221868,Andromeda
1.643817,8.21,0.098611806,Cetus
3.181042,9.93,0.296430897,Pisces
0.779859,8.36,1.154671051,Cassiopeia
1.819837,9.32,-0.219789888,Eridanus
0.899799,9.96,1.200218232,Cassiopeia
1.486902,9.15,0.096335632,Cetus
1.460825,8.93,-0.225265787,Cetus
1.747534,6.91,-0.073737243,Eridanus
0.881686,8.21,1.076595585,Cassiopeia
3.677836,7.76,0.15958745,Taurus
1.928447,6.19,-0.18216486,Eridanus
1.120244,6.9,-0.113514577,Cetus
0.448579,9.03,0.242827871,Aries
1.913453,8.99,-0.298175005,Eridanus
3.689826,8.06,0.494049389,Taurus
1.713699,11.24,-0.814908045,Eridanus
3.586632,6.57,-0.56798567,Sculptor
2.304102,9.1,-0.846871004,Horologium
0.467045,5.64,0.230160936,Aries
0.097511,8.57,0.692589247,Andromeda
1.870475,7.83,-0.787086832,Eridanus
3.147898,8.95,0.235279085,Pisces
2.552195,9.3,0.833989379,Perseus
1.386885,9.61,0.014329562,Cetus
1.879822,9.17,-0.095413584,Eridanus
3.39002,8.69,-1.163343589,Reticulum
1.66787,5.7,0.064151676,Cetus
0.574944,7.98,1.046152127,Cassiopeia
2.848729,9.23,-0.932759239,Phoenix
0.873477,7.67,1.306724127,Cassiopeia
1.278692,7.48,-0.35728435,Cetus
1.974927,9.16,-0.034460614,Eridanus
3.612297,7.24,-0.654034693,Sculptor
2.102378,7.26,-0.595006818,Fornax
3.261082,7.96,0.256419115,Pisces
2.653109,8.85,0.70253962,Perseus
1.502266,9.07,-0.120070471,Cetus
2.446782,7.87,-1.3891422,Hydrus
3.326508,6.01,0.320366859,Pisces
2.52169,7.45,0.318260842,Pegasus
0.607679,6.11,0.897676768,Cassiopeia
2.276119,9.68,-0.850540067,Horologium
0.817932,9.67,1.045235415,Cassiopeia
0.583454,7.59,1.137134135,Cassiopeia
0.08222,8.84,0.497786305,Andromeda
1.794912,10.05,-0.237117677,Eridanus
1.011561,5.6,1.39057298,Cepheus
