id,ra,dec,mag,x,y,z,rarad,decrad,con
17524,3.762249,66.538685,10.28,87.351843,131.642957,364.019485,0.984954535,1.161319136,Cam
17525,3.76237,0.617278,8.25,59.254274,89.305016,1.154698,0.984986162,0.010773539,Tau
17526,3.762375,58.855814,7.76,15.65957,23.601229,46.871209,0.984987447,1.027227731,Cam
17527,3.762678,-32.481305,8.48,102.265322,154.156053,-117.768484,0.985066809,-0.566905723,For
17528,3.762956,57.870705,8.46,21.240442,32.023232,61.188561,0.985139618,1.010034334,Cam
17529,3.763426,33.632216,10.31,141.146408,212.856286,169.89566,0.985262524,0.586992901,Per
17530,3.76356,23.147149,6.85,61.666097,93.002865,47.705572,0.98529758,0.403993958,Tau
17531,3.763758,-44.618264,9.83,85.69103,129.251051,-153.023945,0.985349475,-0.778735608,Hor
17532,3.763779,24.367748,3.87,59.14718,89.215057,48.48319,0.985355109,0.425297442,Tau
17533,3.764046,55.063808,6.83,26.588397,40.110891,68.889975,0.985425007,0.96104475,Cam
17534,3.764225,-38.583241,8.26,112.173354,169.240303,-161.98729,0.985471717,-0.673404587,Eri
17535,3.764785,45.599936,7.58,61.932326,93.469523,114.498704,0.985618309,0.795869028,Per
17536,3.764853,0.222687,7.4,179.32751,270.654951,1.261886,0.985636116,0.003886621,Eri
17537,3.765132,24.554511,5.76,57.278032,86.462186,47.384166,0.985709251,0.428557063,Tau
17538,3.765973,6.364146,9.94,129.713051,195.897688,26.204971,0.985929301,0.111075302,Tau
17539,3.765962,73.034961,8.34,12.565896,18.977174,74.608637,0.985926491,1.274700538,Cam
17540,3.766001,-9.008515,7.92,79.951968,120.748557,-22.959134,0.985936868,-0.157228252,Eri
17541,3.766427,25.39859,8.04,62.329675,94.157053,53.614137,0.986048312,0.443289013,Tau
17542,3.76646,45.681899,5.66,88.448945,133.616147,164.09911,0.98605687,0.797299554,Per
17543,3.766907,67.201605,5.79,11.854111,17.912267,51.101738,0.986173825,1.172889274,Cam
17544,3.766946,18.566705,9.16,88.0729,133.084751,53.604134,0.986184054,0.324050131,Tau
17545,3.767314,63.345047,4.78,75.241521,113.719424,271.648759,0.98628062,1.105579638,Cam
17546,3.767472,24.527898,6.43,58.504648,88.4314,48.384192,0.98632186,0.428092578,Tau
17547,3.767998,21.998472,9.46,44.169554,66.783424,32.347317,0.986459614,0.383945765,Tau
17548,3.76839,53.905304,7.88,103.483009,156.498872,257.338958,0.986562107,0.940825036,Cam
17549,3.768409,10.548832,7.59,92.216822,139.462564,31.134944,0.986567076,0.184111856,Tau
17550,3.768539,27.346194,9.61,99.978233,151.211584,93.748116,0.98660109,0.477281121,Tau
17551,3.769037,-12.101589,4.43,79.523115,120.308509,-30.921273,0.986731695,-0.211212578,Eri
17552,3.769103,-36.13546,8.86,191.951961,290.410038,-254.179454,0.986748809,-0.630682761,Eri
17553,3.769267,6.80352,5.91,56.26774,85.137173,12.175199,0.986791908,0.118743833,Tau
17554,3.769307,28.859292,7.9,89.589194,135.558028,89.547378,0.986802336,0.503689668,Tau
17555,3.769323,-41.206204,9.26,36.291283,54.913208,-57.635276,0.986806576,-0.719183937,Eri
17556,3.769501,-23.083775,8.82,80.122529,121.247279,-61.939443,0.986853059,-0.402887883,Eri
17557,3.770152,-25.531926,8.84,241.432498,365.488859,-209.230082,0.9870235,-0.445616172,For
17558,3.770326,-24.390975,8.65,54.089224,81.89025,-44.500097,0.987068933,-0.42570282,For
17559,3.770355,-9.882781,6.87,76.58015,115.943048,-24.207759,0.987076504,-0.172487065,Eri
17560,3.770523,71.618127,6.97,31.770985,48.106119,173.487395,0.987120582,1.249972117,Cam
17561,3.770937,42.45461,8.77,35.41262,53.632978,58.798416,0.987228942,0.740972724,Per
17562,3.771008,-66.504095,7.66,47.75446,72.327435,-199.367076,0.987247557,-1.160715415,Ret
17563,3.771145,7.692611,10.09,58.02343,87.887538,14.225116,0.987283371,0.134261382,Tau
17564,3.771768,-47.894322,8.08,42.746078,64.770193,-85.869114,0.98744644,-0.835913617,Hor
17565,3.772038,20.879788,11.54,96.186049,145.766205,66.618402,0.987517167,0.364421051,Tau
17566,3.772104,23.948358,4.14,58.663928,88.906234,47.309232,0.987534391,0.417977703,Tau
17567,3.772254,26.215501,9.61,7.287317,11.045047,6.515626,0.987573772,0.45754681,Tau
17568,3.772374,16.374132,8.09,64.749377,98.143976,34.547582,0.98760531,0.285782518,Tau
17569,3.772896,42.113781,10.1,128.840824,195.348767,211.54733,0.987741962,0.73502414,Per
17570,3.773096,-8.168438,8.37,54494.7343,82634.41296,-14208.36828,0.98779412,-0.142566137,Eri
17571,3.773172,27.775774,9.24,139.565809,211.64315,133.527983,0.987814014,0.484778712,Tau
17572,3.773755,17.917693,9.87,172.267909,261.320788,101.200818,0.987966763,0.312722738,Tau
17573,3.773777,3.75458,10.07,54920.24845,83311.98127,6548.288828,0.987972495,0.065529777,Tau
17574,3.773841,29.672064,8.38,88.229028,133.845044,91.334863,0.987989318,0.517875204,Tau
17575,3.773959,13.5091,6.88,92.102809,139.73107,40.206496,0.988020227,0.235778271,Tau
17576,3.774286,-29.338157,5.91,48.454121,73.524414,-49.491166,0.988105641,-0.512047432,For
17577,3.774425,37.147804,8.54,129.37682,196.332222,178.133726,0.988142076,0.648351489,Per
17578,3.774699,61.721593,9.52,160.896504,244.202302,543.614833,0.988213785,1.077245016,Cam
17579,3.775083,-22.299952,11.13,22.610222,34.324436,-16.857192,0.988314307,-0.38920759,Eri
17580,3.775462,33.865536,10.38,110.582116,167.910088,134.926358,0.988413523,0.591065107,Per
17581,3.775466,-15.248884,8.2,155.160789,235.599839,-76.904229,0.988414726,-0.266143238,Eri
17582,3.775979,-76.71593,8.06,92.230507,140.08642,-710.396195,0.988549111,-1.338945571,Men
17583,3.776341,25.843859,8.72,111.953104,170.077092,98.624464,0.988643792,0.451060425,Tau
17584,3.776741,43.506076,9.59,101.715268,154.559249,175.620252,0.988748361,0.759324275,Per
17585,3.776829,-9.442332,8.27,210.18156,319.392774,-63.587143,0.988771611,-0.164799783,Eri
17586,3.77689,-74.507949,8.01,13.620322,20.698481,-89.394086,0.988787556,-1.300409033,Hyi
17587,3.777459,36.954586,10.99,233.603834,355.112685,319.777565,0.988936334,0.644979196,Per
17588,3.777764,-32.21144,8.28,195.350742,297.01412,-223.968598,0.98901623,-0.562195684,For
17589,3.778019,32.290188,6.68,93.083155,141.54559,107.05573,0.989083188,0.563570095,Per
17590,3.778148,-59.940772,9.2,42.016182,63.895924,-132.138677,0.989116946,-1.046163828,Ret
17591,3.778255,-69.445865,8.75,39.205483,59.625564,-190.313156,0.98914479,-1.21205899,Hyi
17592,3.778255,48.801999,7.86,335.06724,509.583576,696.701727,0.989144848,0.851755559,Per
17593,3.778278,-25.357249,7.18,72.902745,110.87489,-62.887087,0.989150864,-0.442567484,For
17594,3.778638,59.804514,9.57,70.841466,107.762208,221.619123,0.989245033,1.043785677,Cam
17595,3.778897,-39.869432,9.46,45.87207,69.789578,-69.754089,0.98931297,-0.695852853,Eri
17596,3.779124,-24.85581,7.64,172.43595,262.377547,-145.445042,0.989372436,-0.433815727,For
17597,3.779367,-30.853702,8.28,257.619926,392.047282,-280.245077,0.989435864,-0.538498693,For
17598,3.779977,-26.618418,9.36,141.451377,215.336433,-129.12001,0.989595677,-0.464579034,For
17599,3.780165,0.988149,10.92,239.696551,364.937419,7.530828,0.98964481,0.017246453,Tau
17600,3.780258,30.808305,10.23,101.835711,155.052853,110.61929,0.989669202,0.53770636,Tau
17601,3.780463,47.603896,7.57,262.490402,399.709129,523.759743,0.989722868,0.830844727,Per
17602,3.780485,11.184102,8.27,76.166001,115.98379,27.434613,0.989728756,0.195199402,Tau
17603,3.780507,4.880816,8.55,155.818083,237.278982,24.24026,0.989734406,0.085186301,Tau
17604,3.780568,30.80928,9.91,66.027489,100.549809,71.73416,0.989750349,0.537723378,Tau
17605,3.780614,-66.813543,8.85,21611.09485,32911.26795,-91922.84276,0.989762482,-1.166116305,Ret
17606,3.780679,48.537475,12.27,25.82971,39.337533,53.261471,0.989779517,0.847138757,
17607,3.780716,35.453725,9.28,228.111067,347.407855,295.94146,0.989789253,0.618784226,Per
17608,3.780781,-9.387848,9.31,123.348688,187.864122,-37.156405,0.989806152,-0.163848849,Eri
17609,3.780804,-23.249723,4.22,8.889125,13.538595,-6.958253,0.98981227,-0.405784209,Eri
17610,3.781031,-59.054104,9.78,61.752125,94.063917,-187.670314,0.98987158,-1.030688543,Ret
17611,3.781168,-42.251376,9.74,219.566743,334.481358,-363.451096,0.989907345,-0.737425616,Eri
17612,3.781228,-45.835647,9.19,84.773173,129.145462,-159.056374,0.989923216,-0.799982954,Hor
17613,3.781341,41.859391,8.31,25.011366,38.105237,40.838723,0.989952704,0.730584192,Per
17614,3.781736,60.465479,9.99,16.040827,24.444556,51.604931,0.990056268,1.055321696,Cam
17615,3.782104,18.283961,8.94,72.74681,110.879512,43.816572,0.99015262,0.319115313,Tau
17616,3.782244,9.530385,7.98,70.992233,108.213843,21.72843,0.990189211,0.166336599,Tau
17617,3.782262,-14.478302,7.49,146.714901,223.640533,-69.064462,0.990193755,-0.252694039,Eri
17618,3.782522,-43.806939,8.23,169.153153,257.882015,-295.825018,0.990261981,-0.764575329,Hor
17619,3.782549,58.960763,8.8,162.529943,247.788487,492.42203,0.990269121,1.029059451,Cam
17620,3.782734,28.67985,8.68,76.129855,116.077655,75.935894,0.990317565,0.500557818,Tau
17621,3.782751,-50.493419,8.9,36.154061,55.125833,-79.953491,0.990321802,-0.881276405,Hor
17622,3.783166,24.520124,6.83,65.127831,99.326953,54.179231,0.990430421,0.427956892,Tau
17623,3.783259,46.617777,7.62,270.944632,413.241655,522.868962,0.990454854,0.8136337,Per
17624,3.783569,-30.055265,7.06,126.540422,193.03221,-133.556043,0.990536043,-0.52456333,For
17625,3.783889,41.427265,7.67,9.003724,13.73757,14.494677,0.990619727,0.723042167,Per
17626,3.783826,8.664748,10.89,46.677734,71.21541,12.9761,0.990603349,0.151228373,Tau
17627,3.783859,-56.679114,8.96,28.4085,43.342992,-78.830846,0.990612078,-0.989237154,Ret
17628,3.784327,8.954889,7.12,72.475941,110.606911,20.837585,0.990734468,0.156292296,Tau
17629,3.785072,-56.041437,9.48,24.82194,37.898364,-67.270216,0.990929526,-0.978107586,Ret
17630,3.785452,-11.489415,7.99,105.679468,161.383098,-39.210021,0.991028927,-0.200528123,Eri
17631,3.78563,87.896736,8.81,2.294839,3.505171,114.078394,0.991075586,1.534087447,Cep
17632,3.785932,-3.570042,10.04,66.422997,101.462399,-7.566061,0.991154756,-0.062308988,Eri
17633,3.786282,51.706387,6.9,19.448229,29.713585,44.976808,0.991246422,0.902446696,Per
17634,3.786531,-50.637211,9.27,45.162348,69.010116,-100.539086,0.991311409,-0.883786058,Hor
17635,3.787091,5.439932,9.43,95.280523,145.639217,16.573803,0.991458123,0.09494472,Tau
17636,3.787283,60.869129,8.85,69.762139,106.645279,228.667551,0.991508468,1.062366722,Cam
17637,3.787295,-74.238962,3.26,9.756821,14.915528,-63.149939,0.991511459,-1.295714324,Hyi
17638,3.787798,6.119208,9.32,161.004986,246.200577,31.537697,0.991643277,0.106800331,Tau
17639,3.78781,44.073737,7.06,58.601207,89.61066,103.663771,0.991646384,0.769231833,Per
17640,3.787995,41.596775,8.53,51.031066,78.042992,82.778583,0.991694676,0.726000689,Per
17641,3.788103,-64.329535,8.8,11.660663,17.834708,-44.334053,0.991723137,-1.122762196,Ret
17642,3.788096,23.726751,6.98,32.280496,49.370054,25.926212,0.991721119,0.414109928,Tau
17643,3.78814,47.385982,10.26,105.259185,160.988447,209.071431,0.991732838,0.827041404,Per
17644,3.788159,62.475023,8.07,122.765617,187.765525,430.489933,0.991737632,1.090394858,Cam
17645,3.788701,82.483631,10.12,35.082445,53.673907,485.984104,0.991879584,1.439610938,Cep
17646,3.788812,-50.754019,6.58,71.958275,110.098558,-161.005613,0.991908732,-0.885824747,Hor
17647,3.788878,-29.901726,6.54,18.059855,27.63332,-18.983775,0.991925958,-0.521883576,For
17648,3.789051,-76.421571,8.69,8.838965,13.526065,-66.899457,0.99197129,-1.333808035,Men
17649,3.789084,-58.07674,9.93,28926.1997,44264.98655,-84875.70876,0.991979814,-1.013630325,Ret
17650,3.789158,23.803347,6.99,56.234413,86.057646,45.348207,0.991999187,0.415446777,Tau
17651,3.789525,-29.468647,6.93,56.620333,86.666441,-58.495525,0.992095312,-0.514324915,For
17652,3.789693,22.922122,8.17,58.435566,89.453542,45.183294,0.992139402,0.400066493,Tau
17653,3.789818,-1.972202,11.59,8.815285,13.495454,-0.555074,0.992172044,-0.034421419,Eri
17654,3.789793,12.449997,9.59,95.190379,145.726321,38.429141,0.992165484,0.217293439,Tau
17655,3.790205,12.508232,8.39,120.498883,184.514422,48.889387,0.99227336,0.218309827,Tau
17656,3.790464,29.875779,8.19,135.063978,206.847934,141.914886,0.992341178,0.521430709,Tau
17657,3.790991,-50.06474,7.83,115.422459,176.820662,-252.227083,0.992479122,-0.873794555,Hor
17658,3.791046,33.324872,9.75,45672.49822,69969.83365,54938.55919,0.99249344,0.581628743,Per
17659,3.791375,-0.356435,10.72,69.531926,106.542325,-0.791466,0.992579678,-0.006220956,Eri
17660,3.791406,-61.174683,8.98,117.634744,180.252472,-391.113293,0.992587686,-1.067699629,Ret
17661,3.79141,24.105137,2.85,61.664507,94.489136,50.483636,0.992588775,0.420714009,Tau
17662,3.791515,24.288344,6.83,52.879879,81.033213,43.665505,0.992616176,0.423911566,Tau
17663,3.791788,-17.523973,8.03,145.147916,222.459675,-83.873199,0.992687841,-0.305851031,Eri
17664,3.792127,53.948827,10.28,17.093991,26.204359,42.982006,0.992776458,0.941584664,Cam
17665,3.79226,55.92196,6.09,33.751251,51.742624,91.320198,0.992811301,0.976022324,Cam
17666,3.792851,16.705925,8.44,268.283963,411.433079,147.415104,0.992965939,0.291573392,Tau
17667,3.792999,-36.748692,8.59,140.717832,215.819436,-192.381445,0.993004758,-0.641385673,Eri
17668,3.793404,-36.413218,11.16,23.500808,36.051791,-31.743538,0.993110744,-0.63553055,Eri
17669,3.793598,-76.470886,8.39,45.459236,69.745474,-345.996873,0.993161753,-1.334668751,Men
17670,3.793843,-27.184656,9.11,48567.93206,74524.81413,-45685.97219,0.993225866,-0.474461753,For
17671,3.793938,50.363947,7.72,34827.85915,53444.32066,77011.19929,0.993250628,0.879016696,Per
17672,3.793972,14.086887,8.84,65.863622,101.071533,30.272763,0.993259536,0.245862562,Tau
17673,3.794145,70.213449,8.26,28.696247,44.040655,146.111838,0.993304969,1.225455867,Cam
17674,3.794234,-70.921837,9.09,33.227234,50.997894,-175.991314,0.993328267,-1.237819559,Hyi
17675,3.794347,-23.874677,5.24,38.39785,58.936381,-31.133766,0.993357657,-0.416691715,Eri
17676,3.794466,51.528827,7.34,45.460059,69.780879,104.808749,0.993388825,0.899347699,Per
17677,3.794711,39.160167,10.23,15.604825,23.956789,23.285072,0.993452906,0.683473857,Per
17678,3.794712,-69.888798,7.44,23.81601,36.562367,-119.165913,0.993453376,-1.219789633,Hyi
17679,3.795227,62.884446,9.46,59.2182,90.939119,211.925944,0.993588079,1.097540632,Cam
17680,3.795276,10.500686,9.46,34.615293,53.158826,11.757885,0.993600859,0.18327155,Tau
17681,3.795295,-47.014088,9.49,77.349056,118.786548,-152.08344,0.993605998,-0.820550637,Hor
17682,3.795301,39.837046,8.88,166.933656,256.364428,255.221657,0.993607544,0.695287617,Per
17683,3.795529,-57.630168,7.96,74.329599,114.164789,-214.913448,0.993667186,-1.005836178,Ret
17684,3.795669,14.360152,8.74,125.843651,193.302007,59.05149,0.993703721,0.250631934,Tau
17685,3.79601,-2.565957,8.17,61.928172,95.143317,-5.087437,0.9937932,-0.044784405,Eri
17686,3.796281,70.54937,8.86,62.632316,96.239976,325.147864,0.993864067,1.231318783,Cam
17687,3.796343,25.385694,8.32,50.906553,78.22516,44.288205,0.993880217,0.443063948,Tau
17688,3.796488,35.018265,9.57,192.531896,295.87711,247.343779,0.993918115,0.611184027,Per
17689,3.796533,-4.836762,7.42,124.077143,190.682892,-19.250501,0.99392996,-0.08441742,Eri
17690,3.796951,32.195415,6.26,22.153597,34.053989,25.578894,0.994039394,0.561915991,Per
17691,3.797095,-7.025906,8.04,114.173481,175.519354,-25.805512,0.994077128,-0.122625194,Eri
17692,3.797114,-36.105785,6.21,65.752587,101.082861,-87.951969,0.994082176,-0.630164821,Eri
17693,3.797963,33.599872,6.57,147.887577,227.461205,180.257326,0.994304273,0.586428391,Per
17694,3.798448,52.467515,9.82,16.219123,24.953317,38.74003,0.994431428,0.915730881,Per
17695,3.798843,-15.104809,7.99,52606.74228,80953.58202,-26058.55378,0.994534754,-0.263628645,Eri
17696,3.7989,-30.167882,5.52,38.836157,59.764756,-41.429356,0.994549565,-0.526528872,For
17697,3.798944,-30.097228,7.9,74.237627,114.246779,-78.971471,0.994561327,-0.525295729,For
17698,3.799178,18.663354,9.31,168.13365,258.781142,104.236839,0.994622406,0.325736973,Tau
17699,3.799451,37.81478,10.43,39.700981,61.114842,56.560029,0.994694075,0.659992411,Per
17700,3.79954,-33.59614,9.14,28.430146,43.767102,-34.670117,0.994717279,-0.586363263,For
17701,3.799473,2.787806,11.05,9.166296,14.110594,0.819361,0.994699697,0.048656388,Tau
17702,3.799682,-2.861417,6.98,58.434991,89.965602,-5.362018,0.994754454,-0.049941139,Eri
17703,3.799736,-26.328606,6.97,81.77438,125.902416,-74.291248,0.994768523,-0.459520855,For
17704,3.800086,16.962506,7.98,61.502597,94.710397,34.444623,0.994860227,0.296051585,Tau
17705,3.800101,40.530635,7.25,20.874428,32.145713,32.771254,0.994864147,0.707393031,Per
17706,3.800239,-64.836584,7.85,9.382212,14.44992,-36.67349,0.994900117,-1.131611862,Ret
17707,3.800252,68.67287,9.17,3.43374,5.28837,16.149783,0.994903719,1.19856768,Cam
17708,3.800382,68.678019,9.41,4.664389,7.184175,21.944659,0.994937811,1.198657555,Cam
17709,3.800464,-44.200572,9.25,27.318407,42.077939,-48.787418,0.994959113,-0.771445518,Hor
17710,3.800571,7.12964,7.87,85.356013,131.479725,19.607397,0.99498704,0.124435694,Tau
17711,3.800689,-23.197633,8.19,50.603301,77.953024,-39.828494,0.995017983,-0.40487508,Eri
17712,3.800786,-39.930761,9.25,313.915808,483.605947,-482.602567,0.995043546,-0.696923249,Eri
17713,3.800914,-53.752332,8.45,111.004686,171.02195,-278.092658,0.995076854,-0.93815518,Ret
17714,3.801183,45.354937,7.66,75.303622,116.035988,140.053822,0.995147316,0.791592983,Per
17715,3.801232,-0.561765,9.39,54434.23561,83880.58603,-980.449041,0.995160191,-0.009804647,Eri
17716,3.801579,-8.045455,8.22,58.45284,90.090988,-15.179904,0.995251039,-0.14041968,Eri
17717,3.801817,24.988416,6.44,81.806649,126.102463,70.055359,0.995313438,0.436130142,Tau
17718,3.802318,-58.222296,8.94,21.974861,33.883354,-65.191527,0.995444641,-1.016170766,Ret
17719,3.802367,-21.576013,8.39,69.219288,106.733115,-50.305779,0.995457434,-0.376572459,Eri
17720,3.802597,10.172664,9.3,84.333209,130.055254,27.813409,0.995517549,0.177546488,Tau
17721,3.802942,21.329068,7.97,40.185005,61.983936,28.844066,0.995607824,0.372262469,Tau
17722,3.803158,-74.694114,7.13,7.761348,11.973281,-52.136817,0.99566437,-1.303658216,Men
17723,3.803179,-41.177934,9.53,65.715443,101.377468,-105.682095,0.995669997,-0.718690523,Eri
17724,3.803295,7.14624,10.85,20.137676,31.06794,4.641873,0.995700241,0.124725414,Tau
17725,3.803547,-26.95576,12.14,71.818249,110.815546,-67.155887,0.99576622,-0.470466764,
17726,3.804084,-49.082328,8.79,68.095003,105.102959,-144.48404,0.99590686,-0.856648222,Hor
17727,3.80428,34.600827,8.32,46.618106,71.962047,59.151647,0.9959582,0.603898357,Per
17728,3.804399,-41.310858,8.85,73.580891,113.590809,-118.944883,0.995989206,-0.72101049,Eri
17729,3.804519,11.143294,5.08,74.186052,114.53293,26.879507,0.99602075,0.194487167,Tau
17730,3.805021,50.736767,6.18,86.214344,133.141236,194.0466,0.996152227,0.885523638,Per
17731,3.805138,29.947499,9.28,145.352692,224.483988,154.076013,0.996182729,0.522682466,Tau
17732,3.805261,26.58917,7.98,91.526201,141.363787,84.291906,0.99621489,0.464068553,Tau
17733,3.805268,28.785975,10.09,84.454062,130.441365,85.379299,0.996216908,0.502410036,Tau
17734,3.805782,23.42125,5.44,59.005841,91.162857,47.040045,0.99635141,0.408777923,Tau
17735,3.805799,-22.193384,8.7,279.505328,431.834299,-209.852172,0.99635578,-0.387347631,Eri
17736,3.806094,10.793061,7.93,58.13604,89.835099,20.39893,0.996433082,0.188374446,Tau
17737,3.80622,8.580379,7.4,66.566518,102.869802,18.487815,0.99646607,0.149755867,Tau
17738,3.806267,42.881048,7.39,134.488234,207.83949,229.891366,0.996478445,0.748415467,Per
17739,3.80627,3.219181,11.13,66.716396,103.104354,6.907224,0.996479097,0.056185306,Tau
17740,3.806383,52.037849,8.75,17.269567,26.690434,40.745057,0.996508772,0.908231796,Per
17741,3.806564,-20.412721,9.34,59.127353,91.391621,-40.50872,0.996556207,-0.356269189,Eri
17742,3.806565,31.962693,8.21,63.389894,97.9801,72.815273,0.9965563,0.557854235,Per
